pax_tax,pax_fcny,avg_dist_cnt_m3,seg_flight,tkt_3y_amt,dist_cnt_y3,dist_i_cnt_y3,seat_walkway_cnt_y3,flt_bag_cnt_y1,dist_i_cnt_y2,pref_month_m3_1,seg_route_to,avg_dist_cnt_m6,tkt_avg_amt_y3,emd_lable2
450.91,879.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,4542.93,0
291.41,1996.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,9779.14,0
280.46,470.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,776.285,1
281.53,670.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
277.51,745.0,0.0,AB1006,4773.8,29477,29477,3,0,29477,0,JFK,0.0,0.0,0
282.43,560.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
351.7,371.0,0.0,AB1006,1992.12,31972,31972,1,0,0,0,JFK,0.0,0.0,0
450.26,422.0,4190.2,AB1015,30925.1,58127,52139,2,3,27706,11,LAX,3330.714286,1855.185,0
319.66,2000.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
432.73,631.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
382.11,556.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,1
280.56,150.0,0.0,AB1015,634.48,18953,18953,1,0,0,0,LAX,0.0,0.0,0
232.36,444.0,1389.666667,AB1010,52390.03,183021,130824,12,4,65956,12,JFK,1334.75,1553.074082,0
272.03,2100.0,0.0,AB1008,15520.98,48510,43350,2,2,21675,0,LAX,4445.333333,4378.92875,0
281.51,2100.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,1481.1,0
282.03,250.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
301.31,523.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,832.485,0
418.86,360.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,609.9475,0
279.21,1325.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,2122.585,1
304.63,108.0,0.0,AB1009,733.56,22361,21675,3,0,21675,0,LAX,0.0,0.0,0
390.53,1536.0,0.0,AB1010,10701.31,47287,47287,2,0,47287,0,JFK,0.0,2675.3275,0
224.16,503.0,0.0,AB1010,3334.89,15953,15953,0,0,0,0,JFK,0.0,1667.445,0
351400.0,490000.0,0.0,AB1006,2696.73,28705,28705,1,0,28705,0,JFK,0.0,0.0,0
349200.0,320000.0,0.0,AB1010,2696.73,28705,28705,1,0,28705,0,JFK,0.0,0.0,0
336200.0,355000.0,0.0,AB1008,1997.05,23902,23902,0,0,23902,0,LAX,0.0,0.0,0
440.33,750.0,0.0,AB1006,9800.28,60190,58890,4,4,58890,0,JFK,0.0,0.0,0
467.96,400.0,3109.0,AB1009,0.0,0,0,0,0,0,0,LAX,3109.0,621.8183333,0
548.81,2673.0,0.0,AB1008,17157.76,21675,21675,2,1,21675,0,LAX,0.0,0.0,0
290.73,2600.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
453.76,640.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
218.46,500.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,1722.685,0
424.96,130.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,178.874,0
418.86,235.0,0.0,AB1006,796.32,16134,16134,2,0,0,0,JFK,0.0,0.0,0
455.51,779.0,0.0,AB1010,12631.47,30066,30066,1,0,26478,0,JFK,0.0,0.0,0
310.61,914.0,0.0,AB1006,10027.23,41793,41793,2,0,41793,0,JFK,0.0,0.0,0
460.1,330.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,698.3111111,0
454.61,357.0,0.0,AB1010,2333.9,26478,26478,1,0,26478,0,JFK,0.0,0.0,0
450.91,855.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,2721.89,0
281.93,160.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
272.21,2722.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,4360.5075,0
271.31,264.0,0.0,AB1006,1653.0,28779,26478,1,0,26478,0,JFK,0.0,0.0,0
232.86,606.0,0.0,AB1010,8701.02,25934,25934,0,0,12934,0,JFK,0.0,0.0,0
232.86,604.0,0.0,AB1010,8701.02,25934,25934,0,0,12934,0,JFK,0.0,0.0,0
276.71,330.0,0.0,AB1006,2114.57,30444,30444,2,0,30444,0,JFK,0.0,0.0,0
298.06,190.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,315.8425,0
455.33,615.0,0.0,AB1010,25976.39,75864,71266,3,5,71266,0,JFK,0.0,0.0,0
58.81,66.0,0.0,AB1006,3126.2,26478,26478,0,0,26478,0,JFK,0.0,0.0,0
299.46,420.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,627.675,1
344200.0,37800.0,0.0,AB1006,843.04,30916,30916,3,3,29897,0,JFK,0.0,0.0,0
237.86,135.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
299.06,797.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,406.4275,0
454.06,867.0,0.0,AB1006,8154.06,39324,39324,1,0,13390,0,JFK,0.0,0.0,1
58.81,53.0,1389.0,AB1010,8515.91,29256,29256,1,1,29256,12,JFK,1389.0,2128.9775,0
301.31,599.0,0.0,AB1008,3794.78,23634,21675,2,0,21675,0,LAX,0.0,0.0,0
299.25,688.0,0.0,AB1008,3794.78,23634,21675,2,0,21675,0,LAX,0.0,0.0,0
455.51,656.0,0.0,AB1006,4898.78,54493,54493,1,0,54493,0,JFK,0.0,0.0,0
315.03,1591.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
311.36,325.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,1
280.56,150.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,329.6925,0
276.86,275.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,461.64,0
226.06,550.0,0.0,AB1006,3633.69,15260,15260,1,0,0,0,JFK,0.0,1816.845,0
313.23,1872.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
414.03,466.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
413.33,379.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
315.31,1386.0,0.0,AB1010,8881.21,29347,26478,0,0,26478,0,JFK,0.0,0.0,0
283.51,490.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,776.0625,1
463.91,1145.0,0.0,AB1010,7218.66,26478,26478,2,0,26478,0,JFK,0.0,0.0,0
455.51,950.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,10808.0,2630.955,0
418.26,175.0,0.0,AB1006,1199.73,29498,25934,0,0,0,0,JFK,0.0,0.0,0
348100.0,325000.0,0.0,AB1009,1987.93,23902,23902,2,0,23902,0,LAX,0.0,496.9825,0
275.36,390.0,0.0,AB1006,2643.1,27154,27154,0,0,0,0,JFK,0.0,660.775,1
455.41,642.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,3625.355,0
455.43,750.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
454.06,400.0,1170.0,AB1006,5072.92,29658,27192,2,2,27192,0,JFK,1170.0,1014.584,0
453.11,900.0,0.0,AB1010,5701.68,26478,26478,2,0,26478,0,JFK,0.0,0.0,0
280.46,190.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,318.7125,0
280.46,230.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
543.66,6869.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,26720.5825,0
261.61,1040.0,0.0,AB1006,6664.11,28597,28597,0,0,28597,0,JFK,0.0,1666.0275,0
447.76,573.0,0.0,AB1010,7319.5,26324,26324,2,0,13390,0,JFK,0.0,3659.75,0
455.61,328.0,0.0,AB1009,11607.44,65084,65084,6,4,65084,0,LAX,0.0,0.0,0
455.43,635.0,0.0,AB1009,11607.44,65084,65084,6,4,65084,0,LAX,0.0,0.0,0
239.06,351.0,0.0,AB1009,3439.55,31583,31583,2,0,31583,0,LAX,0.0,0.0,0
296.51,3230.0,0.0,AB1006,35777.38,60637,56542,5,0,30608,0,JFK,0.0,0.0,0
299.76,2185.0,0.0,AB1006,35777.38,60637,56542,5,0,30608,0,JFK,0.0,0.0,0
455.51,442.0,0.0,AB1010,3776.59,28043,26478,0,0,26478,0,JFK,0.0,0.0,0
418.16,330.0,0.0,AB1015,1438.9,18647,18647,2,0,0,0,LAX,0.0,0.0,0
277.26,2300.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
282.23,485.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
452.65,1304.0,0.0,AB1008,4863.55,16651,15473,0,0,0,0,LAX,0.0,0.0,0
316.6,255.0,0.0,AB1015,1134.15,15127,15127,0,0,0,0,LAX,0.0,0.0,0
280.16,269.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,445.8675,1
277.03,349.0,5913.5,AB1008,0.0,0,0,0,0,0,10,LAX,5928.25,463.4725,0
278.11,210.0,5913.5,AB1008,0.0,0,0,0,0,0,10,LAX,5928.25,463.4725,1
142.91,593.0,0.0,AB1006,4052.98,14479,14479,2,0,14479,0,JFK,0.0,2026.49,0
455.41,416.0,0.0,AB1008,10848.52,79118,79118,4,2,68251,0,LAX,0.0,1205.391111,0
455.61,338.0,0.0,AB1006,11796.91,28547,27840,3,2,14906,0,JFK,0.0,2949.2275,0
455.43,1425.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
454.43,1235.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
454.16,2034.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
454.16,657.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
455.43,1580.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
455.43,1440.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
307.66,300.0,0.0,AB1008,1034.34,12850,12850,0,0,0,0,LAX,0.0,517.17,0
228.11,1047.0,0.0,AB1006,7150.28,13088,13088,0,0,13088,0,JFK,0.0,0.0,0
283.41,250.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,822.3,0
454.06,727.0,0.0,AB1010,4834.04,25934,25934,0,0,0,0,JFK,0.0,0.0,0
301.01,779.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
455.43,340.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
347600.0,220000.0,0.0,AB1009,1308.12,23902,23902,3,0,23902,0,LAX,0.0,0.0,0
454.26,1258.0,0.0,AB1010,8291.36,25934,25934,0,0,12934,0,JFK,0.0,0.0,0
281.21,495.0,0.0,AB1008,3221.41,27834,27834,1,0,27834,0,LAX,0.0,0.0,0
455.61,464.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
289.11,230.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,374.205,0
281.11,290.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,475.135,0
280.36,200.0,0.0,AB1010,534.39,12934,12934,0,0,0,0,JFK,0.0,0.0,1
438.23,310.0,4082.0,AB1009,4974.05,48036,48036,3,7,38181,11,LAX,5048.6,552.6722222,0
438.23,160.0,4082.0,AB1009,4974.05,48036,48036,3,7,38181,11,LAX,5048.6,552.6722222,0
438.23,543.0,4082.0,AB1009,4974.05,48036,48036,3,7,38181,11,LAX,5048.6,552.6722222,0
300.01,694.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,1129.1225,0
450.61,528.0,13088.0,AB1006,14007.6,105456,105456,7,1,92522,0,JFK,13088.0,1750.95,0
454.41,632.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,3043.224,0
222.06,330.0,0.0,AB1009,2270.33,13816,13816,1,0,0,0,LAX,0.0,1135.165,0
453.16,556.0,0.0,AB1006,5191.2,39868,39868,2,1,39868,0,JFK,13390.0,1730.4,0
299.16,771.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
450.81,1706.0,0.0,AB1010,10931.7,65890,65890,4,2,52956,0,JFK,13239.0,3088.94,1
428.81,135.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,219.6425,0
543.76,3458.0,0.0,AB1009,23545.52,34063,34063,3,2,12388,0,LAX,0.0,0.0,0
477.56,2500.0,0.0,AB1008,23545.52,34063,34063,3,2,12388,0,LAX,0.0,0.0,0
299.83,1700.0,0.0,AB1009,11685.33,26478,21675,0,4,21675,0,LAX,6071.5,2337.066,0
301.41,651.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,1021.4825,0
315.16,339.0,642.0,AB1006,0.0,0,0,0,0,0,0,JFK,642.0,387.4090476,1
280.86,4416.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,10847.33333,13060.67652,0
280.63,2450.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
440.63,455.0,0.0,AB1009,3169.98,31583,31583,1,0,31583,0,LAX,0.0,792.495,0
63.31,41.0,0.0,AB1008,899.9,10808,10808,1,0,10808,0,LAX,0.0,0.0,0
439.53,296.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
446.76,469.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
292.43,185.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
292.43,971.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
292.23,1000.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
289.93,2600.0,0.0,AB1006,39981.29,66240,66240,4,8,66240,0,JFK,0.0,0.0,0
305.1,340.0,0.0,AB1008,1654.54,14851,14851,1,0,14851,0,LAX,0.0,827.27,0
343400.0,255000.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,390.9175,0
300.43,2250.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
421.13,263.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
280.06,210.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,183.16,0
562.21,4020.0,0.0,AB1006,43291.13,46006,46006,4,0,26478,0,JFK,0.0,10822.7825,0
211.36,923.0,0.0,AB1010,6364.64,12934,12934,0,0,0,0,JFK,0.0,6364.64,0
250.43,671.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,1156.7525,0
427.26,159.0,0.0,AB1009,1054.24,25309,25309,4,0,1855,0,LAX,0.0,0.0,0
299.41,841.0,0.0,AB1006,5427.88,27860,26478,1,0,26478,0,JFK,0.0,0.0,0
157.56,701.0,0.0,AB1009,4750.82,12548,12548,1,0,0,0,LAX,0.0,2375.41,0
584.51,4674.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,5258.592857,0
281.63,645.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
3480.0,9860.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
283.51,3780.0,0.0,AB1006,24243.66,32672,32672,4,2,32672,0,JFK,0.0,6060.915,0
301.01,171.0,0.0,AB1009,1095.74,24544,21675,1,0,21675,0,LAX,0.0,0.0,0
299.36,1003.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,1267.86,0
8756.0,6666.0,0.0,AB1006,742.93,14339,14339,0,2,14339,0,JFK,0.0,0.0,1
302.13,366.0,0.0,AB1008,2523.83,24204,21675,0,0,21675,0,LAX,0.0,0.0,0
256.04,2208.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,6678.733333,0
223.83,446.0,0.0,AB1008,3107.29,13948,13948,2,0,13948,0,LAX,0.0,0.0,0
455.41,585.0,11252.5,AB1009,17049.56,65855,65855,5,2,44180,12,LAX,11252.5,2841.593333,0
453.66,840.0,13088.0,AB1010,10862.31,39022,39022,2,1,13088,0,JFK,13088.0,3620.77,0
264.01,431.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,712.84,0
331000.0,850500.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,1241.3075,0
291.83,170.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
282.61,220.0,0.0,AB1008,1400.74,29302,29302,1,0,29302,0,LAX,0.0,0.0,0
292.91,1729.0,0.0,AB1009,22789.85,21357,21357,0,0,10808,0,LAX,0.0,0.0,0
130.16,390.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,654.695,0
235.7,135.0,0.0,AB1005,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
297.13,66.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
299.91,243.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,294.835,0
259.06,130.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,26.13,0
235.36,200.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,343.99,0
299.81,380.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,628.49,1
293.21,2007.0,0.0,AB1006,13706.41,13088,13088,1,0,13088,0,JFK,0.0,0.0,0
347400.0,270000.0,0.0,AB1006,1655.64,26182,26182,3,0,26182,0,JFK,0.0,0.0,0
293.51,1326.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,2556.672,0
454.43,409.0,0.0,AB1006,2820.34,26478,26478,2,1,26478,0,JFK,0.0,0.0,0
470.81,1163.0,0.0,AB1010,7367.84,30738,30738,3,0,30738,0,JFK,0.0,0.0,0
264.46,470.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
263.96,160.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
290.93,2600.0,0.0,AB1006,0.0,2626,2626,1,0,2626,0,JFK,0.0,0.0,0
8711.0,6666.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
300.91,402.0,0.0,AB1008,2616.17,23777,21675,2,0,21675,0,LAX,0.0,0.0,0
280.46,170.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,1
280.56,190.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
267.31,620.0,0.0,AB1008,3908.78,24453,24453,4,0,24453,0,LAX,0.0,977.195,0
413.51,213.0,0.0,AB1010,1455.8,34562,34562,1,0,34562,0,JFK,0.0,0.0,1
585.23,3001.0,0.0,AB1009,91867.55,86700,86700,1,0,65025,0,LAX,0.0,11483.44375,0
402.66,414.0,0.0,AB1006,1427.39,12934,12934,0,0,0,0,JFK,0.0,0.0,0
455.43,420.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
454.06,310.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
571.8,568.0,0.0,AB1006,2796.94,34020,34020,3,0,0,0,JFK,0.0,0.0,0
449.26,592.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,5150.265,1
454.16,1298.0,0.0,AB1009,4258.35,44884,44884,2,1,12401,0,LAX,0.0,0.0,0
308.46,320.0,0.0,AB1015,1251.68,14774,14774,2,0,0,0,LAX,0.0,0.0,0
267.01,850.0,0.0,AB1008,6426.15,78545,75833,6,0,32483,0,LAX,0.0,909.314,0
441.31,632.0,0.0,AB1009,6426.15,78545,75833,6,0,32483,0,LAX,0.0,909.314,0
423.61,353.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,753.295,0
2166.0,1450.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,301.71,0
200.4,254.0,0.0,AB1006,2237.85,28734,28734,1,0,14334,0,JFK,0.0,559.4625,0
270.36,280.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,465.45,0
307.96,170.0,8687.0,AB1010,0.0,0,0,0,0,0,12,JFK,8687.0,467.5175,0
270.56,385.0,0.0,AB1006,2552.54,35936,35936,3,0,35936,0,JFK,0.0,638.135,0
31590.0,65900.0,0.0,AB1006,4056.27,30037,30037,4,2,28405,0,JFK,0.0,951.6,0
280.91,545.0,0.0,AB1006,3546.81,30444,30444,0,0,30444,0,JFK,0.0,886.7025,0
279.86,1190.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,2317.28,1
8791.0,8888.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
299.61,1055.0,0.0,AB1009,6661.15,26118,26118,3,0,26118,0,LAX,0.0,1665.2875,0
232.36,417.0,0.0,AB1010,2772.76,12934,12934,1,0,0,0,JFK,0.0,2772.76,0
166.56,450.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,1158.633333,1
280.46,150.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,248.625,0
235.16,810.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,2757.645,0
313.31,263.0,0.0,AB1009,2291.47,32438,32438,3,0,32438,0,LAX,0.0,0.0,0
307.31,745.0,0.0,AB1008,4773.81,32527,32527,1,1,32527,0,LAX,0.0,0.0,0
348000.0,245000.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,1
289.53,745.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
544.16,5652.0,1636.0,AB1006,48906.75,44759,21550,16,0,18316,11,JFK,1636.0,2465.745652,0
557.9,1110.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,3984.0,1071.53,0
283.61,280.0,0.0,AB1008,1765.26,23902,23902,1,0,23902,0,LAX,0.0,0.0,0
544.06,2280.0,0.0,AB1008,7580.2,21675,21675,2,0,0,0,LAX,0.0,0.0,0
1780.0,3700.0,0.0,AB1008,2994.74,13948,13948,0,0,13948,0,LAX,0.0,1497.37,0
455.53,415.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
301.01,257.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,10808.0,349.63875,0
300.13,2290.0,0.0,AB1010,42880.68,46300,39412,7,0,26478,0,JFK,0.0,6125.811429,0
282.31,225.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,353.11,0
283.51,980.0,0.0,AB1010,6150.87,32672,32672,2,0,32672,0,JFK,0.0,1537.7175,0
438.53,160.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
280.33,200.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
282.53,3280.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
219.66,445.0,0.0,AB1010,2932.95,16634,16634,2,0,16634,0,JFK,0.0,0.0,0
297.93,2800.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
275.01,230.0,0.0,AB1010,1473.78,32494,32494,2,0,32494,0,JFK,0.0,0.0,1
434.93,7532.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
584.43,4867.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
545.61,5864.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
433.66,908.0,0.0,AB1008,7061.2,23783,21675,1,0,0,0,LAX,0.0,0.0,0
8765.0,6666.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
422.13,220.0,2191.0,AB1009,0.0,0,0,0,0,0,0,LAX,2191.0,830.63,0
280.76,230.0,0.0,AB1008,1519.55,27640,27640,0,0,27640,0,LAX,0.0,379.8875,0
455.51,447.0,0.0,AB1009,2837.86,21675,21675,1,0,21675,0,LAX,0.0,0.0,0
278.96,540.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
454.16,1953.0,0.0,AB1006,25847.27,99951,99951,5,2,37275,0,JFK,0.0,0.0,0
281.53,670.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
299.86,175.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,273.85,0
455.43,575.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
402.56,158.0,0.0,AB1008,1087.0,21675,21675,0,0,0,0,LAX,0.0,0.0,0
437.51,310.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
306.93,226.0,0.0,AB1009,4721.3,60021,54217,9,4,43350,0,LAX,1147.0,472.13,0
321.21,237.0,0.0,AB1008,4721.3,60021,54217,9,4,43350,0,LAX,1147.0,472.13,0
294.75,158.0,0.0,AB1009,4721.3,60021,54217,9,4,43350,0,LAX,1147.0,472.13,0
226.06,469.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,3231.69,0
8782.0,16850.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
440.16,312.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,1
427.43,265.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
282.7,590.0,0.0,AB1010,3082.1,16134,16134,2,0,0,0,JFK,0.0,0.0,0
317.16,260.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
282.03,350.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
6989.0,25966.0,0.0,AB1006,5095.77,13088,13088,0,0,13088,0,JFK,0.0,0.0,0
279.56,135.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
281.43,2000.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
455.41,570.0,0.0,AB1008,1173.51,12343,12343,2,0,12343,0,LAX,0.0,0.0,0
347900.0,490700.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
310.36,135.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,222.4425,0
282.23,270.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
29410.0,45000.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,1606.0,682.99,0
10963.0,60000.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
283.71,2028.0,0.0,AB1006,13198.02,12934,12934,1,0,12934,0,JFK,0.0,0.0,0
625.85,4016.0,0.0,AB1006,13198.02,12934,12934,1,0,12934,0,JFK,0.0,0.0,0
573.0,1020.0,0.0,AB1009,6259.29,39131,36602,5,0,6841,0,LAX,0.0,0.0,0
223.36,491.0,0.0,AB1008,3264.8,13827,13827,0,0,0,0,LAX,0.0,0.0,0
149.51,496.0,0.0,AB1010,5240.86,39832,39022,2,0,39022,0,JFK,0.0,0.0,0
281.56,320.0,0.0,AB1010,5240.86,39832,39022,2,0,39022,0,JFK,0.0,0.0,0
281.96,320.0,0.0,AB1010,5240.86,39832,39022,2,0,39022,0,JFK,0.0,0.0,0
282.43,250.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
